nome,cognome,patronimico,marito,appezzamento,mq,via,numCivico,speciePro,tipoPossesso,comproprietari,numeroAppezzamenti,superficieTotaleMq
Elisabetta,Rutilensi,Antonio,Crecchi,https://florentiaillustrata.net/resource/appezzamento/1294,367.5074,Via_dei_Rondinelli,4201,casa,esclusivo,,7,658.3798
Elisabetta,Rutilensi,Antonio,Crecchi,https://florentiaillustrata.net/resource/appezzamento/5140,19.7548,Vicolo_dei_Castellani,152,magazzino,esclusivo,,7,658.3798
Maria,Rutilensi,Jacopo,Gaetano_Boccini,https://florentiaillustrata.net/resource/appezzamento/10248,69.1418,Via_S._Reparata,5704_e_5705,casa,esclusivo,,1,69.1418
Allegra,Sacerdoti,Abramo,Elia_Giuseppe_Migli,https://florentiaillustrata.net/resource/appezzamento/7521,8.515,Via_degli_Adimari,798,casa,esclusivo,,9,638.6250
Allegra,Sacerdoti,Jacob,Elia_Giuseppe_Migli,https://florentiaillustrata.net/resource/appezzamento/7521,8.515,Via_degli_Adimari,798,casa,esclusivo,,9,638.6250
Allegra,Sacerdoti,Abramo,Elia_Giuseppe_Migli,https://florentiaillustrata.net/resource/appezzamento/7646,7.8338,Via_della_Nave,719,casa,esclusivo,,9,638.6250
Allegra,Sacerdoti,Jacob,Elia_Giuseppe_Migli,https://florentiaillustrata.net/resource/appezzamento/7646,7.8338,Via_della_Nave,719,casa,esclusivo,,9,638.6250
Allegra,Sacerdoti,Abramo,Elia_Giuseppe_Migli,https://florentiaillustrata.net/resource/appezzamento/8835,468.6656,Via_Larga,6215,casa,esclusivo,,9,638.6250
Allegra,Sacerdoti,Jacob,Elia_Giuseppe_Migli,https://florentiaillustrata.net/resource/appezzamento/8835,468.6656,Via_Larga,6215,casa,esclusivo,,9,638.6250
Caterina,Saller,Giuseppe,Leonardo_Pichi,https://florentiaillustrata.net/resource/appezzamento/2728,217.3028,Borgo_Ognissanti,3433,casa,esclusivo,,1,217.3028
Marianna,Salvestrini,Francesco,dottor_Filippo_Cilotti,https://florentiaillustrata.net/resource/appezzamento/3829,84.4688,Via_dell_Orologio,416,casa,esclusivo,,1,84.4688
Maria_Anna,Santini,Niccolò,Lorenzo_Montecatini,https://florentiaillustrata.net/resource/appezzamento/1436,132.834,Via_Legnaioli,4181,casa,esclusivo,,10,963.5574
Maria_Anna,Santini,Niccolò,Lorenzo_Montecatini,https://florentiaillustrata.net/resource/appezzamento/1437,494.2106,Via_Legnaioli,4180,casa,esclusivo,,10,963.5574
Maria_Anna,Santini,Niccolò,Lorenzo_Montecatini,https://florentiaillustrata.net/resource/appezzamento/1444,84.1282,Via_del_Parione,4168,casa,esclusivo,,10,963.5574
Regina,Santini,,Chiari,https://florentiaillustrata.net/resource/appezzamento/1999,39.8502,Via_Valfonda,4476,ingresso_e_corte,comproprietà,Giuseppe Santini; Niccodemo Santini,8,427.7936
Regina,Santini,,Chiari,https://florentiaillustrata.net/resource/appezzamento/8355,11.2398,Via_dei_Vecchietti,937,casa,comproprietà,Giuseppe Santini; Niccodemo Santini,8,427.7936
Rosa,Sardi,Luca,Antonio_Francini,https://florentiaillustrata.net/resource/appezzamento/11912,66.7576,Via_delle_Colombe,7343,corte,comproprietà,Antonio Francini,4,165.5316
Rosa,Sardi,Luca,Antonio_Francini,https://florentiaillustrata.net/resource/appezzamento/11915,50.4088,Via_dell_Ulivo,7341,casa,comproprietà,Antonio Francini,4,165.5316
Carlotta,Sarti,Antonio,Spedolo,https://florentiaillustrata.net/resource/appezzamento/13498,15.6676,Via_de_Pizzicotti,1976,ingresso,esclusivo,,2,15.6676
Carlotta,Sarti,Antonio,Spedolo,https://florentiaillustrata.net/resource/appezzamento/13500,0.0,Via_del_Presto,1967,ingresso,esclusivo,,2,15.6676
Maria_Anna,Sauboin,,Gaetano_Tartini_Salvatici,https://florentiaillustrata.net/resource/appezzamento/12461,63.3516,Via_S._Giuliano_e_Via_Malborghetto,7609,bottega_e_casa,esclusivo,,3,869.5518
Maria_Anna,Sauboin,,Gaetano_Tartini_Salvatici,https://florentiaillustrata.net/resource/appezzamento/12462,76.2944,Via_S._Giuliano,7610,casa,esclusivo,,3,869.5518
Maria_Anna,Sauboin,,Gaetano_Tartini_Salvatici,https://florentiaillustrata.net/resource/appezzamento/12833,729.9058,Via_Ghibellina,7639,palazzo,esclusivo,,3,869.5518
Anna,Sauvaire,,Pietro_Enrico_Garnier,https://florentiaillustrata.net/resource/appezzamento/17445,397.1396,Via_della_Fornace,2578,casa_e_corte,esclusivo,,3,933.5846
Maria_Anna,Sbigoli,,Giovan_Battista_Grazzini,https://florentiaillustrata.net/resource/appezzamento/15075,275.8860,Via_della_Costa_dei_Magnoli,1567,casa_e_corte,comproprietà,Luigi Grazzini,3,639.3062
Maria_Anna,Sbigoli,,Giovan_Battista_Grazzini,https://florentiaillustrata.net/resource/appezzamento/15076,10.5586,Via_della_Costa_dei_Magnoli,1566,ingresso_e_casa,comproprietà,Luigi Grazzini,3,639.3062
Annunziata,Sborgi,,Angiolo_Mazzeri,https://florentiaillustrata.net/resource/appezzamento/9616,189.033,Via_dei_Servi,6253,casa,esclusivo,,4,1272.1410
Annunziata,Sborgi,,Angiolo_Mazzeri,https://florentiaillustrata.net/resource/appezzamento/9618,793.2574,Via_dei_Servi,6254,casa,esclusivo,,4,1272.1410
Laura,Scheggi,Giuseppe,Francesco_Buti,https://florentiaillustrata.net/resource/appezzamento/3512,125.3408,Via_della_Scala,4357,casa,comproprietà,Andrea Buti; Caterina Buti; Francesco Buti; Luisa Buti,6,353.2022
Elisabetta,Serafini,Rocco,Giovanni_Pieroni,https://florentiaillustrata.net/resource/appezzamento/2570,57.2208,Borgo_Ognissanti,3935,casa,esclusivo,,2,57.2208
Angiola,Simoncini,Domenico,Stefano_Bucci,https://florentiaillustrata.net/resource/appezzamento/11159,2.0436,Borgo_la_Croce,7039_e_7040,ingresso,esclusivo,,2,54.4960
Maria_Carolina,Siries,Luigi,Guglielmo_Guglielmi,https://florentiaillustrata.net/resource/appezzamento/10555,64.3734,Via_Palagetto,5407,casa,comproprietà,Aldobrando Guglielmi; Marco Guglielmi,3,642.0310
Maria_Carolina,Siries,Luigi,Guglielmo_Guglielmi,https://florentiaillustrata.net/resource/appezzamento/1573,245.232,Via_del_Moro,4094,casa,comproprietà,Aldobrando Guglielmi; Marco Guglielmi,3,642.0310
Maria_Carolina,Siries,Luigi,Guglielmo_Guglielmi,https://florentiaillustrata.net/resource/appezzamento/9673,332.4256,Via_dei_Servi,6393,casa,comproprietà,Aldobrando Guglielmi; Marco Guglielmi,3,642.0310
Violante,Sirigatti,Domenico,Socci,https://florentiaillustrata.net/resource/appezzamento/8613,121.2536,Via_S._Gallo,5921_e_5922,casa_a_terreno,esclusivo,,1,121.2536
Teresa,Smit,Giovanni,Giacomo_Maito,https://florentiaillustrata.net/resource/appezzamento/13783,102.5206,Via_delle_Caldaie_e_Via_Saturno,2147,casa,esclusivo,,1,102.5206
Maria,Socci,Giuseppe,Domenico_Grazzini,https://florentiaillustrata.net/resource/appezzamento/276,7.8338,Via_Chiara,5080,ingresso,comproprietà,Pietro Masini,2,153.6106
Lucia,Sordi,Giuseppe,né_Cajani,https://florentiaillustrata.net/resource/appezzamento/17530,104.2236,Via_S._Giovanni,2526,casa,esclusivo,,1,104.2236
Agata,Sorelli,Raffaello,Francesco_Bellucci_dottore,https://florentiaillustrata.net/resource/appezzamento/419,327.6572,Via_della_Stufa,5150,casa,esclusivo,,3,440.0552
Agata,Sorelli,Raffaello,Francesco_Bellucci_dottore,https://florentiaillustrata.net/resource/appezzamento/5872,79.0192,Via_di_Capaccio,1105,casa,esclusivo,,3,440.0552
Marianna,Spannocchi,Francesco,Bernardino_Ramirez_di_Montalvo,https://florentiaillustrata.net/resource/appezzamento/3782,979.225,Borgo_degli_Albizzi,440,casa_e_corte,comproprietà,Antonio Ramirez di Montalvo; Lorenzo Ramirez di Montalvo; Filippo Ramirez di Montalvo; Niccolò Ramirez di Montalvo,4,2139.9898
Marianna,Spannocchi,Francesco,Bernardino_Ramirez_di_Montalvo,https://florentiaillustrata.net/resource/appezzamento/3790,326.976,Via_Buia,425,casa,comproprietà,Antonio Ramirez di Montalvo; Lorenzo Ramirez di Montalvo; Filippo Ramirez di Montalvo; Niccolò Ramirez di Montalvo,4,2139.9898
Luisa,Spinelli,Spinello,Pasquale_Papiani,https://florentiaillustrata.net/resource/appezzamento/10222,137.6024,Via_delle_Ruote,5767_e_5768,casa_e_corte,comproprietà,Leonardo Spinelli; Spinella Spinelli,6,632.4942
Luisa,Spinelli,Spinello,Pasquale_Papiani,https://florentiaillustrata.net/resource/appezzamento/10223,150.2046,Via_delle_Ruote,5769_e_5770,casa_e_corte,comproprietà,Leonardo Spinelli; Spinella Spinelli,6,632.4942
Luisa,Spinelli,Spinello,Pasquale_Papiani,https://florentiaillustrata.net/resource/appezzamento/10224,107.6296,Via_delle_Ruote,5771_e_5772,casa,comproprietà,Leonardo Spinelli; Spinella Spinelli,6,632.4942
Luisa,Spinelli,Spinello,Pasquale_Papiani,https://florentiaillustrata.net/resource/appezzamento/10227,125.3408,Via_delle_Ruote,5773_e_5774,ingresso_e_casa,comproprietà,Leonardo Spinelli; Spinella Spinelli,6,632.4942
Spinella,Spinelli,Spinello,Gabriello_Rasponi,https://florentiaillustrata.net/resource/appezzamento/10222,137.6024,Via_delle_Ruote,5767_e_5768,casa_e_corte,comproprietà,Luisa Spinelli; Leonardo Spinelli,6,632.4942
Spinella,Spinelli,Spinello,Gabriello_Rasponi,https://florentiaillustrata.net/resource/appezzamento/10223,150.2046,Via_delle_Ruote,5769_e_5770,casa_e_corte,comproprietà,Luisa Spinelli; Leonardo Spinelli,6,632.4942
Spinella,Spinelli,Spinello,Gabriello_Rasponi,https://florentiaillustrata.net/resource/appezzamento/10224,107.6296,Via_delle_Ruote,5771_e_5772,casa,comproprietà,Luisa Spinelli; Leonardo Spinelli,6,632.4942
Spinella,Spinelli,Spinello,Gabriello_Rasponi,https://florentiaillustrata.net/resource/appezzamento/10227,125.3408,Via_delle_Ruote,5773_e_5774,ingresso_e_casa,comproprietà,Luisa Spinelli; Leonardo Spinelli,6,632.4942
Rosa,Stanghi,Vincenzo,Antonio_Borrani,https://florentiaillustrata.net/resource/appezzamento/5660,130.1092,Borgo_SS._Apostoli,1172,casa,esclusivo,,1,130.1092
Maddalena,Stekl,Giuseppe,Campolini,https://florentiaillustrata.net/resource/appezzamento/16630,9.1962,Via_S._Giovanni,3106,ingresso,comproprietà,Angiolo Campolini,7,309.6054
Maddalena,Stekl,Giuseppe,Campolini,https://florentiaillustrata.net/resource/appezzamento/16633,29.9728,Via_S._Giovanni_e_Via_dell_Orto,3105,casa,comproprietà,Angiolo Campolini,7,309.6054
Maddalena,Stekl,Giuseppe,Campolini,https://florentiaillustrata.net/resource/appezzamento/16634,28.6104,Via_dell_Orto,3104,casa,comproprietà,Angiolo Campolini,7,309.6054
Maddalena,Stekl,Giuseppe,Campolini,https://florentiaillustrata.net/resource/appezzamento/16768,50.4088,Via_Gusciana,2920,casa,comproprietà,Angiolo Campolini,7,309.6054
Luisa,Strozzi,Lorenzo,Bernardino_Panciatichi_Ximenes_d'Aragona,https://florentiaillustrata.net/resource/appezzamento/10083,48.7058,Via_Calderai,6144,casa,comproprietà,Ferdinando Panciatichi Ximenes d'Aragona,21,27132.5366
Luisa,Strozzi,Lorenzo,Bernardino_Panciatichi_Ximenes_d'Aragona,https://florentiaillustrata.net/resource/appezzamento/11323,0.0,Borgo_Pinti,6716,casa,comproprietà,Ferdinando Panciatichi Ximenes d'Aragona,21,27132.5366
Luisa,Strozzi,Lorenzo,Bernardino_Panciatichi_Ximenes_d'Aragona,https://florentiaillustrata.net/resource/appezzamento/11324,205.3818,Borgo_Pinti,6717,casa_e_fabbricato,comproprietà,Ferdinando Panciatichi Ximenes d'Aragona,21,27132.5366
Luisa,Strozzi,Lorenzo,Bernardino_Panciatichi_Ximenes_d'Aragona,https://florentiaillustrata.net/resource/appezzamento/11325,1782.3598,Borgo_Pinti,6718,casa_e_corte,comproprietà,Ferdinando Panciatichi Ximenes d'Aragona,21,27132.5366
Luisa,Strozzi,Lorenzo,Bernardino_Panciatichi_Ximenes_d'Aragona,https://florentiaillustrata.net/resource/appezzamento/11326,1361.3782,Borgo_Pinti,6719,palazzo_e_corte,comproprietà,Ferdinando Panciatichi Ximenes d'Aragona,21,27132.5366
Luisa,Strozzi,Lorenzo,Bernardino_Panciatichi_Ximenes_d'Aragona,https://florentiaillustrata.net/resource/appezzamento/9078,6833.4578,Borgo_Pinti,6690,casa_e_corte,comproprietà,Ferdinando Panciatichi Ximenes d'Aragona,21,27132.5366
Luisa,Strozzi,Lorenzo,Bernardino_Panciatichi_Ximenes_d'Aragona,https://florentiaillustrata.net/resource/appezzamento/9539,2261.9246,Via_Larga,6228,palazzo,comproprietà,Ferdinando Panciatichi Ximenes d'Aragona,21,27132.5366
Luisa,Strozzi,Lorenzo,Bernardino_Panciatichi_Ximenes_d'Aragona,https://florentiaillustrata.net/resource/appezzamento/9540,97.4116,Via_dei_Calderai,6145,casa,comproprietà,Ferdinando Panciatichi Ximenes d'Aragona,21,27132.5366
Carolina,Strupeni,Antonio,Giuseppe_Puliti,https://florentiaillustrata.net/resource/appezzamento/17667,84.4688,Borgo_S._Pier_Gattolini,2423,casa_e_bottega,esclusivo,,2,188.3518
Carolina,Strupeni,Antonio,Giuseppe_Puliti,https://florentiaillustrata.net/resource/appezzamento/17678,103.883,Via_di_Boffi_e_Borgo_S._Pier_Gattolini,2414,casa_e_bottega,esclusivo,,2,188.3518
Teresa,Taddei,Stefano,Giulio_Gori,https://florentiaillustrata.net/resource/appezzamento/15951,71.8666,Lungo_le_mura_presso_Porta_S._Frediano,3336,casa_colonica,comproprietà,Giustina Gori; Pietro Gori,24,10504.7852
Teresa,Taddei,Stefano,Giulio_Gori,https://florentiaillustrata.net/resource/appezzamento/15957,11.921,Lungo_le_mura_da_S._Frediano,3338,ingresso,comproprietà,Giustina Gori; Pietro Gori,24,10504.7852
Teresa,Taddei,Stefano,Giulio_Gori,https://florentiaillustrata.net/resource/appezzamento/15960,18.733,Lungo_le_mura_da_S._Frediano,3337,ingresso,comproprietà,Giustina Gori; Pietro Gori,24,10504.7852
Teresa,Taddei,Stefano,Giulio_Gori,https://florentiaillustrata.net/resource/appezzamento/15966,177.7932,Borgo_S._Frediano,3257,casa,comproprietà,Giustina Gori; Pietro Gori,24,10504.7852
Teresa,Taddei,Stefano,Giulio_Gori,https://florentiaillustrata.net/resource/appezzamento/15971,166.2128,Borgo_S._Frediano,3258,casa,comproprietà,Giustina Gori; Pietro Gori,24,10504.7852
Maddalena,Taddeucci,Santi,Andrea_Tani,https://florentiaillustrata.net/resource/appezzamento/16884,7.4932,Via_di_Camaldoli,3030,ingresso,esclusivo,,3,251.3628
Maddalena,Taddeucci,Santi,Andrea_Tani,https://florentiaillustrata.net/resource/appezzamento/16885,99.4552,Via_di_Camaldoli,3029,casa_e_corte,esclusivo,,3,251.3628
Annunziata,Tallini,Giuseppe,Giovanni_Giannelli,https://florentiaillustrata.net/resource/appezzamento/2894,59.9456,Via_Nuova,3995,casa,esclusivo,,1,59.9456
Margherita,Tarchiani,,Giovanni_Baldassini,https://florentiaillustrata.net/resource/appezzamento/11798,89.9184,Via_Fiesolana,6860_e_6861,casa,esclusivo,,1,89.9184
Teresa,Tirati,Domenico,Francesco_Bianchini,https://florentiaillustrata.net/resource/appezzamento/14278,0.0,Via_Tanfura,1741,fabbricato,esclusivo,,1,0.0
Assunta,Tirinnanzi,Giovacchino,Luigi_Grazzini,https://florentiaillustrata.net/resource/appezzamento/5177,91.2808,Via_dei_Castellani,154,casa,esclusivo,,3,258.5154
Teresa,Tofanari,,Ferdinando_Chiarugi,https://florentiaillustrata.net/resource/appezzamento/12196,79.3598,Via_Borgo_Allegri,7236,casa,esclusivo,,1,79.3598
Enrichetta,Torrigiani,Pietro,Vincenzo_Peruzzi,https://florentiaillustrata.net/resource/appezzamento/8955,38.1472,Via_S._Sebastiano,6291,casa,esclusivo,,12,11884.2152
Enrichetta,Torrigiani,Pietro,Vincenzo_Peruzzi,https://florentiaillustrata.net/resource/appezzamento/8956,73.9102,Via_S._Sebastiano,6292,casa,esclusivo,,12,11884.2152
Enrichetta,Torrigiani,Pietro,Vincenzo_Peruzzi,https://florentiaillustrata.net/resource/appezzamento/8957,72.8884,Via_S._Sebastiano,6293,casa,esclusivo,,12,11884.2152
Enrichetta,Torrigiani,Pietro,Vincenzo_Peruzzi,https://florentiaillustrata.net/resource/appezzamento/8965,1143.7348,Via_S._Sebastiano,6294,palazzo,esclusivo,,12,11884.2152
Giulia,Tramontani,Giovan_Battista,Pietro_Cherici,https://florentiaillustrata.net/resource/appezzamento/1179,156.676,Canto_alla_Paglia,5121,bottega,comproprietà,Gaspero Cherici; Valentino Cherici,8,750.6824
Giulia,Tramontani,Giovan_Battista,Pietro_Cherici,https://florentiaillustrata.net/resource/appezzamento/5397,17.3706,Via_Lambertesca,1246,casa,comproprietà,Gaspero Cherici; Valentino Cherici,8,750.6824
Rosa,Tre_Re,Carlo,Giuseppe_Barbieri_Averani,https://florentiaillustrata.net/resource/appezzamento/10413,160.082,Via_S._Zanobi,5533,casa,esclusivo,,1,160.082
Caterina,Trinchi,Vincenzo,Gaetano_Moschini,https://florentiaillustrata.net/resource/appezzamento/1950,68.8012,Via_Faenza,4748,casa,esclusivo,,3,115.1228
Maria_Caterina,Trinci,Marco,Luigi_Vannucci,https://florentiaillustrata.net/resource/appezzamento/15671,49.0464,Borgo_S._Niccolò,1431,ingresso_e_casa,esclusivo,,3,118.1882
Maddalena,Turchini,Evangelista,Antonio_Segui,https://florentiaillustrata.net/resource/appezzamento/2387,92.3026,Via_Palazzuolo,3874_e_3875,casa,esclusivo,,3,319.8234
Maddalena,Turchini,Evangelista,Antonio_Segui,https://florentiaillustrata.net/resource/appezzamento/3180,128.7468,Via_della_Scala,4301_e_4300,casa,esclusivo,,3,319.8234
Maddalena,Turchini,Evangelista,Antonio_Segui,https://florentiaillustrata.net/resource/appezzamento/321,98.774,Via_dei_Maccheroni,5221,casa,esclusivo,,3,319.8234
Francesca,Turci,,Pietro_Bencini,https://florentiaillustrata.net/resource/appezzamento/11391,3.0654,Via_dei_Pilastri,6731,ingresso,esclusivo,,3,132.834
Teresa,Turini,Giovan_Battista,Vincenzio_Soldani_Bensi,https://florentiaillustrata.net/resource/appezzamento/12319,177.7932,Via_delle_Mete,7421,casa_e_cortile,esclusivo,,1,177.7932
Stella,Ulivi,Vincenzo,Luigi_Balzani,https://florentiaillustrata.net/resource/appezzamento/8220,11.921,Vicolo_della_palla,918,casa,esclusivo,,2,50.0682
Barbera,Vannini,,Carlo_Nannucci,https://florentiaillustrata.net/resource/appezzamento/10206,73.9102,Via_S._Gallo,5758,"casa,_corte_e_fabbricato",comproprietà,Rosa Barbanti; Rosa Nannucci,2,133.1746
Laura,Vannucci,Giuseppe,Simone_Ciampi,https://florentiaillustrata.net/resource/appezzamento/5093,131.4716,Via_dei_Castellani,126,casa,esclusivo,,5,333.4474
Laura,Vannucci,Giuseppe,Simone_Ciampi,https://florentiaillustrata.net/resource/appezzamento/5095,7.8338,Via_dei_Castellani,127,casa,esclusivo,,5,333.4474
Benedetta,Venturi,Domenico_Gaspero,Luigi_Marrubini,https://florentiaillustrata.net/resource/appezzamento/2783,58.2426,Via_Gora,3387_e_3386,fabbricato,comproprietà,Carola Venturi; Giuseppe Venturi; Tecla Venturi,3,183.2428
Benedetta,Venturi,Domenico_Gaspero,Luigi_Marrubini,https://florentiaillustrata.net/resource/appezzamento/2785,66.7576,Via_Gora,3385_e_3384,casa,comproprietà,Carola Venturi; Giuseppe Venturi; Tecla Venturi,3,183.2428
Gesualda,Venturi,,Antonio_Filippi,https://florentiaillustrata.net/resource/appezzamento/12014,95.368,Via_dell_Agnolo,7555,casa,esclusivo,,1,95.368
Agnese,Verdi,Giovan_Battista,Castelli_Guaratesi_Alessandro,https://florentiaillustrata.net/resource/appezzamento/2741,500.682,Borgo_Ognissanti,3424,casa_e_corte,esclusivo,,3,599.7966
Eleonora,Verdi,Giovacchino,Evangelista_Artimini,https://florentiaillustrata.net/resource/appezzamento/2058,230.5862,Via_Valfonda,4509,"casa,_corte_e_fabbricato",esclusivo,,2,436.6492
Margherita,Verdi,Giovan_Battista,Lorenzo_Cambi,https://florentiaillustrata.net/resource/appezzamento/7763,8.515,Via_dei_Cardinali,695,casa,esclusivo,,10,3444.8284
Margherita,Verdi,Giovan_Battista,Lorenzo_Cambi,https://florentiaillustrata.net/resource/appezzamento/9293,713.8976,Borgo_Pinti,6670,palazzo_e_corte,esclusivo,,10,3444.8284
Margherita,Verdi,Giovan_Battista,Lorenzo_Cambi,https://florentiaillustrata.net/resource/appezzamento/9310,87.1936,Via_Cafaggiolo,6578,casa,esclusivo,,10,3444.8284
Rosa,Vettori,,Antonio_Grassi,https://florentiaillustrata.net/resource/appezzamento/9256,113.4198,Via_della_Colonna,6555,casa,esclusivo,,3,192.0984
Teresa,Vinci,Giovanni_Vincislao,Pietro_Grazini,https://florentiaillustrata.net/resource/appezzamento/9938,223.093,Via_dei_Cresci,6462,casa,esclusivo,,3,468.6656
Assunta,Viviani,Santi,Francesco_Pasqui,https://florentiaillustrata.net/resource/appezzamento/10210,251.3628,Via_S._Gallo,5760,casa_e_corte,esclusivo,,4,580.0418
Assunta,Viviani,Santi,Francesco_Pasqui,https://florentiaillustrata.net/resource/appezzamento/10239,226.8396,Via_S._Reparata,5696,casa,esclusivo,,4,580.0418
Maria,Volpini,Michele,Gaetano,https://florentiaillustrata.net/resource/appezzamento/3032,72.8884,Via_Palazzuolo,3781,casa,esclusivo,,3,164.1692
Maria,Volpini,Michele,Gaetano,https://florentiaillustrata.net/resource/appezzamento/3033,49.387,Via_Palazzuolo,3780,casa,esclusivo,,3,164.1692
Maddalena,Zagri_Chelli,,Niccola_Festini,https://florentiaillustrata.net/resource/appezzamento/3543,35.763,Via_della_Scala,4368,ingresso,comproprietà,Vincenza Zagri Chelli; Giovanni Zagri Chelli,2,325.6136
Vincenza,Zagri_Chelli,,Lorenzo_Lori,https://florentiaillustrata.net/resource/appezzamento/3543,35.763,Via_della_Scala,4368,ingresso,comproprietà,Maddalena Zagri Chelli; Giovanni Zagri Chelli,2,325.6136
Margherita_Agata,Zannoni,Francesco,Luigi_Picchi,https://florentiaillustrata.net/resource/appezzamento/17350,70.8448,Via_Chiara,2650,casa,esclusivo,,2,136.24
Anna,Zei,,Bartolommeo_Betti,https://florentiaillustrata.net/resource/appezzamento/12225,73.5696,Via_Pietrapiana,7200,casa_e_corte,comproprietà,Antonio Betti; Gaetano Betti; Jacopo Betti; Sebastiano Betti; Stefano Betti,1,73.5696
